zipcode,state,population,combined_all_facilities,combined_all_facilities_capped_viz
78628,TX,40378.0,1,1.0
79416,TX,36251.0,1,1.0
96741,HI,6424.0,1,1.0
72927,AR,8449.0,1,1.0
40004,KY,30890.0,1,1.0
40444,KY,14075.0,1,1.0
41129,KY,9331.0,1,1.0
99354,WA,24839.0,1,1.0
98043,WA,21285.0,1,1.0
98056,WA,36344.0,1,1.0
97045,OR,57403.0,1,1.0
73026,OK,11940.0,1,1.0
80439,CO,24711.0,1,1.0
77064,TX,48243.0,1,1.0
77531,TX,15666.0,1,1.0
78061,TX,10569.0,1,1.0
80433,CO,8209.0,1,1.0
97304,OR,34102.0,1,1.0
90717,CA,22044.0,1,1.0
07014,NJ,5589.0,1,1.0
46375,IN,24051.0,1,1.0
97317,OR,25852.0,1,1.0
72023,AR,37321.0,1,1.0
50630,IA,1680.0,1,1.0
46516,IN,33670.0,1,1.0
48390,MI,24273.0,1,1.0
39183,MS,13890.0,1,1.0
32433,FL,18036.0,1,1.0
60439,IL,24327.0,1,1.0
32446,FL,9970.0,1,1.0
48335,MI,25618.0,1,1.0
07506,NJ,19637.0,1,1.0
32404,FL,38186.0,1,1.0
41093,KY,2773.0,1,1.0
84636,UT,570.0,1,1.0
42064,KY,8116.0,1,1.0
27574,NC,14320.0,1,1.0
97068,OR,30712.0,1,1.0
87413,NM,14652.0,1,1.0
90740,CA,24769.0,1,1.0
70445,LA,10866.0,1,1.0
84532,UT,10203.0,1,1.0
98387,WA,51630.0,1,1.0
98640,WA,5140.0,1,1.0
32641,FL,13872.0,1,1.0
33168,FL,24715.0,1,1.0
35223,AL,11972.0,1,1.0
35023,AL,25657.0,1,1.0
35111,AL,18852.0,1,1.0
97208,OR,22.0,1,1.0
87417,NM,5838.0,1,1.0
85263,AZ,3382.0,1,1.0
31707,GA,24623.0,1,1.0
39110,MS,48474.0,1,1.0
32351,FL,16526.0,1,1.0
41267,KY,1017.0,1,1.0
41164,KY,12231.0,1,1.0
48374,MI,18008.0,1,1.0
46526,IN,33170.0,1,1.0
48375,MI,23237.0,1,1.0
30363,GA,3721.0,1,1.0
48331,MI,22091.0,1,1.0
60162,IL,8337.0,1,1.0
30014,GA,39247.0,1,1.0
30016,GA,58428.0,1,1.0
30038,GA,43683.0,1,1.0
27107,NC,49834.0,1,1.0
27409,NC,17378.0,1,1.0
28902,NC,1398.0,1,1.0
27006,NC,14963.0,1,1.0
27017,NC,8976.0,1,1.0
80448,CO,204.0,1,1.0
30213,GA,42518.0,1,1.0
27959,NC,3182.0,1,1.0
40031,KY,25322.0,1,1.0
40515,KY,36244.0,1,1.0
40734,KY,3877.0,1,1.0
46202,IN,22217.0,1,1.0
41102,KY,21101.0,1,1.0
47978,IN,10815.0,1,1.0
46036,IN,11247.0,1,1.0
46845,IN,28380.0,1,1.0
30439,GA,10161.0,1,1.0
30901,GA,15978.0,1,1.0
30306,GA,25053.0,1,1.0
41522,KY,4886.0,1,1.0
30322,GA,2943.0,1,1.0
07017,NJ,39054.0,1,1.0
02210,MA,5808.0,1,1.0
02048,MA,23860.0,1,1.0
02339,MA,14833.0,1,1.0
02343,MA,11364.0,1,1.0
07028,NJ,8094.0,1,1.0
40818,KY,90.0,1,1.0
48210,MI,27155.0,1,1.0
32266,FL,7217.0,1,1.0
71701,AR,17824.0,1,1.0
84118,UT,41493.0,1,1.0
31709,GA,15487.0,1,1.0
30650,GA,13631.0,1,1.0
87048,NM,8888.0,1,1.0
87049,NM,143.0,1,1.0
89108,NV,73637.0,1,1.0
28573,NC,2013.0,1,1.0
97062,OR,29146.0,1,1.0
84050,UT,12059.0,1,1.0
80109,CO,27148.0,1,1.0
34114,FL,21343.0,1,1.0
30757,GA,1591.0,1,1.0
27317,NC,17563.0,1,1.0
28207,NC,9184.0,1,1.0
28462,NC,12674.0,1,1.0
40213,KY,16698.0,1,1.0
47394,IN,8064.0,1,1.0
31516,GA,15539.0,1,1.0
30039,GA,48933.0,1,1.0
80238,CO,28937.0,1,1.0
46701,IN,7687.0,1,1.0
20777,MD,3527.0,1,1.0
25262,WV,771.0,1,1.0
20776,MD,3266.0,1,1.0
25177,WV,22870.0,1,1.0
07027,NJ,4454.0,1,1.0
24874,WV,2069.0,1,1.0
19939,DE,7357.0,1,1.0
55357,MN,3370.0,1,1.0
48221,MI,38204.0,1,1.0
32311,FL,21218.0,1,1.0
32065,FL,40164.0,1,1.0
32254,FL,14545.0,1,1.0
73108,OK,14451.0,1,1.0
84648,UT,6830.0,1,1.0
20782,MD,35356.0,1,1.0
07081,NJ,17200.0,1,1.0
48229,MI,9258.0,1,1.0
48204,MI,21738.0,1,1.0
39042,MS,39069.0,1,1.0
35447,AL,3078.0,1,1.0
20784,MD,32567.0,1,1.0
25419,WV,11781.0,1,1.0
47711,IN,31266.0,1,1.0
46356,IN,18668.0,1,1.0
46408,IN,15109.0,1,1.0
30011,GA,18827.0,1,1.0
30013,GA,29181.0,1,1.0
97071,OR,30777.0,1,1.0
75092,TX,27186.0,1,1.0
84310,UT,4907.0,1,1.0
46342,IN,32540.0,1,1.0
70510,LA,24074.0,1,1.0
90504,CA,32503.0,1,1.0
84539,UT,335.0,1,1.0
73460,OK,4661.0,1,1.0
30268,GA,10560.0,1,1.0
30297,GA,29669.0,1,1.0
31322,GA,27931.0,1,1.0
87420,NM,10462.0,1,1.0
71923,AR,14138.0,1,1.0
28729,NC,2923.0,1,1.0
40342,KY,23232.0,1,1.0
41048,KY,16523.0,1,1.0
55401,MN,12029.0,1,1.0
20024,DC,15952.0,1,1.0
07302,NJ,57033.0,1,1.0
75094,TX,23864.0,1,1.0
27016,NC,1693.0,1,1.0
07039,NJ,31325.0,1,1.0
25064,WV,9229.0,1,1.0
19958,DE,27911.0,1,1.0
39090,MS,12639.0,1,1.0
48243,MI,0.0,1,1.0
48216,MI,5031.0,1,1.0
30223,GA,38111.0,1,1.0
48225,MI,15862.0,1,1.0
27260,NC,24573.0,1,1.0
40437,KY,4413.0,1,1.0
41144,KY,9861.0,1,1.0
41472,KY,10786.0,1,1.0
42031,KY,3057.0,1,1.0
46013,IN,18288.0,1,1.0
30286,GA,24115.0,1,1.0
41056,KY,14004.0,1,1.0
35476,AL,8697.0,1,1.0
30291,GA,25339.0,1,1.0
55378,MN,31906.0,1,1.0
40972,KY,1402.0,1,1.0
20841,MD,9538.0,1,1.0
39272,MS,14022.0,1,1.0
42081,KY,1973.0,1,1.0
42518,KY,2989.0,1,1.0
40010,KY,584.0,1,1.0
40217,KY,13061.0,1,1.0
72417,AR,5720.0,1,1.0
31909,GA,38760.0,1,1.0
73114,OK,18694.0,1,1.0
73112,OK,31113.0,1,1.0
38828,MS,4599.0,1,1.0
75181,TX,27027.0,1,1.0
97110,OR,1290.0,1,1.0
84066,UT,13287.0,1,1.0
89122,NV,55522.0,1,1.0
80239,CO,46177.0,1,1.0
40502,KY,26080.0,1,1.0
30233,GA,26248.0,1,1.0
30434,GA,5444.0,1,1.0
72087,AR,1575.0,1,1.0
25271,WV,8893.0,1,1.0
07644,NJ,26206.0,1,1.0
07645,NJ,8436.0,1,1.0
07450,NJ,26007.0,1,1.0
20905,MD,17700.0,1,1.0
07647,NJ,5168.0,1,1.0
07043,NJ,14219.0,1,1.0
19806,DE,10083.0,1,1.0
07436,NJ,12750.0,1,1.0
07660,NJ,13224.0,1,1.0
30248,GA,29502.0,1,1.0
60177,IL,24361.0,1,1.0
07452,NJ,12133.0,1,1.0
30312,GA,25435.0,1,1.0
35504,AL,13715.0,1,1.0
80126,CO,44221.0,1,1.0
70730,LA,3613.0,1,1.0
70032,LA,4533.0,1,1.0
39564,MS,42539.0,1,1.0
71260,LA,2653.0,1,1.0
64429,MO,11744.0,1,1.0
39556,MS,7403.0,1,1.0
27596,NC,19023.0,1,1.0
27828,NC,8673.0,1,1.0
27855,NC,5908.0,1,1.0
28340,NC,8481.0,1,1.0
71325,LA,1008.0,1,1.0
70401,LA,21014.0,1,1.0
39565,MS,19972.0,1,1.0
40360,KY,7644.0,1,1.0
89124,NV,671.0,1,1.0
80465,CO,16196.0,1,1.0
47424,IN,8893.0,1,1.0
70785,LA,22569.0,1,1.0
39216,MS,4061.0,1,1.0
28734,NC,29284.0,1,1.0
30528,GA,23885.0,1,1.0
80247,CO,29181.0,1,1.0
63125,MO,32816.0,1,1.0
46224,IN,38822.0,1,1.0
46225,IN,6503.0,1,1.0
46613,IN,11427.0,1,1.0
46750,IN,26580.0,1,1.0
46761,IN,12902.0,1,1.0
84627,UT,5882.0,1,1.0
89138,NV,21504.0,1,1.0
97352,OR,6111.0,1,1.0
87501,NM,15116.0,1,1.0
84654,UT,2584.0,1,1.0
75060,TX,47955.0,1,1.0
89131,NV,49985.0,1,1.0
35146,AL,12566.0,1,1.0
39540,MS,12707.0,1,1.0
27205,NC,33562.0,1,1.0
33708,FL,16034.0,1,1.0
70395,LA,4843.0,1,1.0
40807,KY,477.0,1,1.0
39069,MS,5227.0,1,1.0
55391,MN,15782.0,1,1.0
50525,IA,3494.0,1,1.0
55409,MN,11843.0,1,1.0
60304,IL,17842.0,1,1.0
55410,MN,21352.0,1,1.0
39074,MS,14552.0,1,1.0
55387,MN,14552.0,1,1.0
60301,IL,3043.0,1,1.0
20874,MD,62908.0,1,1.0
28411,NC,37834.0,1,1.0
28604,NC,7050.0,1,1.0
63042,MO,19646.0,1,1.0
28773,NC,3204.0,1,1.0
27012,NC,29954.0,1,1.0
27023,NC,13214.0,1,1.0
27332,NC,36020.0,1,1.0
90241,CA,44921.0,1,1.0
89139,NV,44960.0,1,1.0
73069,OK,26464.0,1,1.0
89442,NV,1212.0,1,1.0
70817,LA,35025.0,1,1.0
71109,LA,18414.0,1,1.0
47933,IN,28092.0,1,1.0
39440,MS,19759.0,1,1.0
28075,NC,21366.0,1,1.0
73131,OK,3453.0,1,1.0
73132,OK,28394.0,1,1.0
35808,AL,865.0,1,1.0
20710,MD,9850.0,1,1.0
20720,MD,25702.0,1,1.0
07108,NJ,28715.0,1,1.0
25510,WV,5191.0,1,1.0
07050,NJ,34315.0,1,1.0
07701,NJ,24568.0,1,1.0
30115,GA,49804.0,1,1.0
32206,FL,18283.0,1,1.0
50311,IA,14782.0,1,1.0
75158,TX,5214.0,1,1.0
84629,UT,2583.0,1,1.0
46721,IN,4907.0,1,1.0
46803,IN,9686.0,1,1.0
30017,GA,24642.0,1,1.0
30683,GA,7252.0,1,1.0
31329,GA,9760.0,1,1.0
32043,FL,30369.0,1,1.0
71832,AR,10372.0,1,1.0
85131,AZ,16723.0,1,1.0
75068,TX,66248.0,1,1.0
89179,NV,11852.0,1,1.0
87122,NM,18225.0,1,1.0
70426,LA,6094.0,1,1.0
72210,AR,16348.0,1,1.0
73662,OK,6385.0,1,1.0
80813,CO,1961.0,1,1.0
91761,CA,60306.0,1,1.0
73134,OK,7078.0,1,1.0
73142,OK,16461.0,1,1.0
70422,LA,13863.0,1,1.0
73162,OK,28867.0,1,1.0
10550,NY,41137.0,1,1.0
35218,AL,6521.0,1,1.0
48072,MI,15194.0,1,1.0
38663,MS,11561.0,1,1.0
40205,KY,24077.0,1,1.0
32068,FL,57458.0,1,1.0
48211,MI,5447.0,1,1.0
55041,MN,7800.0,1,1.0
46158,IN,23895.0,1,1.0
48178,MI,36858.0,1,1.0
31217,GA,17808.0,1,1.0
31788,GA,11283.0,1,1.0
27356,NC,2989.0,1,1.0
70748,LA,6564.0,1,1.0
70447,LA,17120.0,1,1.0
35983,AL,3553.0,1,1.0
34689,FL,27436.0,1,1.0
35207,AL,7911.0,1,1.0
40486,KY,2263.0,1,1.0
07480,NJ,15358.0,1,1.0
21074,MD,15279.0,1,1.0
07720,NJ,4175.0,1,1.0
20711,MD,7193.0,1,1.0
48069,MI,2627.0,1,1.0
35042,AL,6156.0,1,1.0
40152,KY,822.0,1,1.0
60030,IL,36346.0,1,1.0
32937,FL,27306.0,1,1.0
36784,AL,6887.0,1,1.0
46373,IN,17839.0,1,1.0
47274,IN,33035.0,1,1.0
80720,CO,2623.0,1,1.0
30669,GA,3328.0,1,1.0
30813,GA,49376.0,1,1.0
28640,NC,4622.0,1,1.0
28712,NC,18928.0,1,1.0
27513,NC,46526.0,1,1.0
47804,IN,10093.0,1,1.0
31639,GA,10305.0,1,1.0
73701,OK,24744.0,1,1.0
97471,OR,30900.0,1,1.0
72112,AR,11065.0,1,1.0
75212,TX,27329.0,1,1.0
87566,NM,3377.0,1,1.0
87740,NM,7138.0,1,1.0
91381,CA,20862.0,1,1.0
32408,FL,17479.0,1,1.0
32826,FL,33065.0,1,1.0
50276,IA,2454.0,1,1.0
84715,UT,416.0,1,1.0
40160,KY,23582.0,1,1.0
18821,PA,1031.0,1,1.0
19027,PA,19170.0,1,1.0
19152,PA,35911.0,1,1.0
05491,VT,5784.0,1,1.0
72634,AR,4888.0,1,1.0
72719,AR,16248.0,1,1.0
16509,PA,28005.0,1,1.0
32063,FL,14360.0,1,1.0
30034,GA,47450.0,1,1.0
07727,NJ,7707.0,1,1.0
07069,NJ,6696.0,1,1.0
26241,WV,13931.0,1,1.0
41075,KY,17517.0,1,1.0
30705,GA,33549.0,1,1.0
33810,FL,52037.0,1,1.0
34237,FL,16740.0,1,1.0
34452,FL,12405.0,1,1.0
88008,NM,10239.0,1,1.0
73632,OK,3354.0,1,1.0
84719,UT,195.0,1,1.0
75418,TX,14775.0,1,1.0
73703,OK,30376.0,1,1.0
64640,MO,3168.0,1,1.0
65052,MO,3331.0,1,1.0
63044,MO,10587.0,1,1.0
46017,IN,5930.0,1,1.0
46214,IN,26314.0,1,1.0
30461,GA,16534.0,1,1.0
30548,GA,22960.0,1,1.0
97415,OR,14648.0,1,1.0
72114,AR,10957.0,1,1.0
21250,MD,3391.0,1,1.0
21403,MD,31521.0,1,1.0
08110,NJ,19599.0,1,1.0
26408,WV,2745.0,1,1.0
60087,IL,28207.0,1,1.0
55115,MN,8880.0,1,1.0
38855,MS,4798.0,1,1.0
50273,IA,8570.0,1,1.0
72513,AR,2873.0,1,1.0
17772,PA,2433.0,1,1.0
18071,PA,10688.0,1,1.0
72335,AR,16624.0,1,1.0
32814,FL,9218.0,1,1.0
33556,FL,30547.0,1,1.0
33716,FL,18023.0,1,1.0
38654,MS,56730.0,1,1.0
46142,IN,32052.0,1,1.0
38762,MS,2196.0,1,1.0
32136,FL,8432.0,1,1.0
30143,GA,24476.0,1,1.0
32223,FL,25600.0,1,1.0
50265,IA,32187.0,1,1.0
19153,PA,11985.0,1,1.0
19446,PA,58930.0,1,1.0
44089,OH,15899.0,1,1.0
44131,OH,20664.0,1,1.0
44481,OH,10258.0,1,1.0
44675,OH,1890.0,1,1.0
37924,TN,12894.0,1,1.0
37347,TN,8280.0,1,1.0
70633,LA,8989.0,1,1.0
91748,CA,44737.0,1,1.0
70524,LA,217.0,1,1.0
85342,AZ,1478.0,1,1.0
88021,NM,16431.0,1,1.0
84776,UT,488.0,1,1.0
84779,UT,730.0,1,1.0
70584,LA,7471.0,1,1.0
84741,UT,6034.0,1,1.0
84751,UT,1662.0,1,1.0
70554,LA,5540.0,1,1.0
75218,TX,23136.0,1,1.0
87582,NM,1432.0,1,1.0
84726,UT,954.0,1,1.0
15436,PA,2666.0,1,1.0
15522,PA,11622.0,1,1.0
46239,IN,33290.0,1,1.0
75224,TX,33766.0,1,1.0
80808,CO,6990.0,1,1.0
70706,LA,22476.0,1,1.0
71019,LA,7362.0,1,1.0
71021,LA,471.0,1,1.0
38019,TN,15129.0,1,1.0
38351,TN,17838.0,1,1.0
37135,TN,21176.0,1,1.0
37404,TN,13106.0,1,1.0
63701,MO,39246.0,1,1.0
64012,MO,28364.0,1,1.0
63146,MO,31459.0,1,1.0
63630,MO,4169.0,1,1.0
64116,MO,17670.0,1,1.0
67950,KS,2058.0,1,1.0
70658,LA,888.0,1,1.0
75454,TX,16252.0,1,1.0
91207,CA,10369.0,1,1.0
19607,PA,23431.0,1,1.0
21658,MD,3723.0,1,1.0
08098,NJ,9196.0,1,1.0
21668,MD,1745.0,1,1.0
25878,WV,1192.0,1,1.0
25921,WV,2663.0,1,1.0
21666,MD,12848.0,1,1.0
25951,WV,5024.0,1,1.0
07825,NJ,9314.0,1,1.0
40065,KY,32729.0,1,1.0
30093,GA,55364.0,1,1.0
32127,FL,29999.0,1,1.0
75205,TX,26299.0,1,1.0
80547,CO,6536.0,1,1.0
97741,OR,13753.0,1,1.0
37772,TN,13453.0,1,1.0
64132,MO,13013.0,1,1.0
64151,MO,28779.0,1,1.0
64037,MO,6290.0,1,1.0
64501,MO,11020.0,1,1.0
65251,MO,21867.0,1,1.0
37186,TN,10263.0,1,1.0
37218,TN,14875.0,1,1.0
37825,TN,8958.0,1,1.0
37861,TN,8790.0,1,1.0
38068,TN,10952.0,1,1.0
70778,LA,2950.0,1,1.0
92026,CA,52797.0,1,1.0
84738,UT,9064.0,1,1.0
97420,OR,27454.0,1,1.0
75567,TX,3770.0,1,1.0
92104,CA,44265.0,1,1.0
81073,CO,1817.0,1,1.0
48120,MI,8338.0,1,1.0
60084,IL,17029.0,1,1.0
60074,IL,37705.0,1,1.0
50158,IA,31466.0,1,1.0
55106,MN,60327.0,1,1.0
32177,FL,25380.0,1,1.0
48169,MI,20336.0,1,1.0
91914,CA,17522.0,1,1.0
72450,AR,39945.0,1,1.0
85501,AZ,12473.0,1,1.0
43521,OH,2693.0,1,1.0
38103,TN,14739.0,1,1.0
85610,AZ,1053.0,1,1.0
37216,TN,18191.0,1,1.0
37879,TN,10490.0,1,1.0
37902,TN,2479.0,1,1.0
65682,MO,1776.0,1,1.0
63005,MO,19235.0,1,1.0
63011,MO,37495.0,1,1.0
63379,MO,26583.0,1,1.0
64089,MO,13681.0,1,1.0
64117,MO,15155.0,1,1.0
71033,LA,3581.0,1,1.0
74003,OK,13751.0,1,1.0
85750,AZ,25007.0,1,1.0
97523,OR,6548.0,1,1.0
97756,OR,42168.0,1,1.0
85755,AZ,18277.0,1,1.0
88030,NM,23831.0,1,1.0
85653,AZ,19885.0,1,1.0
32112,FL,7460.0,1,1.0
32137,FL,46258.0,1,1.0
08251,NJ,10075.0,1,1.0
21550,MD,13499.0,1,1.0
08057,NJ,21691.0,1,1.0
26288,WV,3439.0,1,1.0
21210,MD,14441.0,1,1.0
08085,NJ,21274.0,1,1.0
21562,MD,2857.0,1,1.0
08062,NJ,17446.0,1,1.0
21678,MD,2145.0,1,1.0
46237,IN,44378.0,1,1.0
40440,KY,2237.0,1,1.0
21793,MD,10447.0,1,1.0
07852,NJ,3723.0,1,1.0
70739,LA,12890.0,1,1.0
32034,FL,38167.0,1,1.0
32208,FL,33286.0,1,1.0
25984,WV,1650.0,1,1.0
07856,NJ,4791.0,1,1.0
21717,MD,199.0,1,1.0
21619,MD,6598.0,1,1.0
19605,PA,21356.0,1,1.0
40442,KY,1187.0,1,1.0
30126,GA,40305.0,1,1.0
55308,MN,9691.0,1,1.0
81007,CO,33263.0,1,1.0
65340,MO,16488.0,1,1.0
37015,TN,18761.0,1,1.0
37650,TN,12329.0,1,1.0
38488,TN,2452.0,1,1.0
92082,CA,20860.0,1,1.0
72631,AR,4036.0,1,1.0
85756,AZ,35345.0,1,1.0
85613,AZ,5239.0,1,1.0
85701,AZ,5132.0,1,1.0
74011,OK,31803.0,1,1.0
88323,NM,23.0,1,1.0
37010,TN,5609.0,1,1.0
37096,TN,5812.0,1,1.0
37190,TN,8930.0,1,1.0
37869,TN,4908.0,1,1.0
38141,TN,22333.0,1,1.0
64082,MO,17973.0,1,1.0
64129,MO,8767.0,1,1.0
64157,MO,23286.0,1,1.0
64424,MO,4188.0,1,1.0
80828,CO,2603.0,1,1.0
91773,CA,34592.0,1,1.0
60106,IL,20562.0,1,1.0
50325,IA,18619.0,1,1.0
50327,IA,11807.0,1,1.0
30127,GA,68574.0,1,1.0
35096,AL,8263.0,1,1.0
30082,GA,28323.0,1,1.0
40258,KY,26807.0,1,1.0
46176,IN,28401.0,1,1.0
60137,IL,38985.0,1,1.0
91776,CA,38031.0,1,1.0
72616,AR,10625.0,1,1.0
74048,OK,5537.0,1,1.0
70764,LA,15616.0,1,1.0
72635,AR,3717.0,1,1.0
92071,CA,60163.0,1,1.0
73772,OK,3574.0,1,1.0
92011,CA,23757.0,1,1.0
70818,LA,10492.0,1,1.0
92081,CA,28745.0,1,1.0
74051,OK,1928.0,1,1.0
88345,NM,8423.0,1,1.0
91962,CA,1860.0,1,1.0
63020,MO,20408.0,1,1.0
63088,MO,8221.0,1,1.0
44310,OH,24984.0,1,1.0
66053,KS,8325.0,1,1.0
66502,KS,44384.0,1,1.0
72473,AR,2196.0,1,1.0
80917,CO,30513.0,1,1.0
70812,LA,10976.0,1,1.0
80919,CO,28909.0,1,1.0
92065,CA,37047.0,1,1.0
15024,PA,8943.0,1,1.0
17033,PA,16414.0,1,1.0
17084,PA,4341.0,1,1.0
05033,VT,2973.0,1,1.0
17870,PA,14730.0,1,1.0
21219,MD,9594.0,1,1.0
55070,MN,8342.0,1,1.0
60060,IL,37599.0,1,1.0
07920,NJ,27912.0,1,1.0
08226,NJ,11229.0,1,1.0
26705,WV,959.0,1,1.0
81122,CO,9808.0,1,1.0
72714,AR,13393.0,1,1.0
70815,LA,29376.0,1,1.0
07924,NJ,7650.0,1,1.0
07928,NJ,19778.0,1,1.0
07930,NJ,8514.0,1,1.0
35077,AL,13813.0,1,1.0
60103,IL,41740.0,1,1.0
46072,IN,9095.0,1,1.0
30121,GA,25089.0,1,1.0
48158,MI,7362.0,1,1.0
32168,FL,30058.0,1,1.0
65101,MO,29960.0,1,1.0
45107,OH,9806.0,1,1.0
58757,ND,1086.0,1,1.0
88081,NM,18079.0,1,1.0
85632,AZ,812.0,1,1.0
85724,AZ,0.0,1,1.0
75771,TX,21870.0,1,1.0
76704,TX,7220.0,1,1.0
76711,TX,9806.0,1,1.0
80908,CO,22811.0,1,1.0
85601,AZ,644.0,1,1.0
44622,OH,18921.0,1,1.0
44837,OH,4330.0,1,1.0
45066,OH,26399.0,1,1.0
45320,OH,15530.0,1,1.0
45356,OH,25106.0,1,1.0
45822,OH,19945.0,1,1.0
43333,OH,826.0,1,1.0
44111,OH,41045.0,1,1.0
74066,OK,31255.0,1,1.0
66097,KS,952.0,1,1.0
63957,MO,5011.0,1,1.0
64155,MO,28195.0,1,1.0
81063,CO,2724.0,1,1.0
07939,NJ,459.0,1,1.0
21734,MD,845.0,1,1.0
21826,MD,5436.0,1,1.0
46222,IN,37185.0,1,1.0
19474,PA,682.0,1,1.0
19611,PA,11238.0,1,1.0
40514,KY,16427.0,1,1.0
50220,IA,9045.0,1,1.0
48152,MI,31098.0,1,1.0
81067,CO,5521.0,1,1.0
85735,AZ,10522.0,1,1.0
74023,OK,12117.0,1,1.0
92127,CA,52274.0,1,1.0
72749,AR,105.0,1,1.0
72447,AR,1798.0,1,1.0
08009,NJ,13885.0,1,1.0
08010,NJ,11555.0,1,1.0
08534,NJ,12955.0,1,1.0
21140,MD,3625.0,1,1.0
21144,MD,37295.0,1,1.0
46071,IN,3373.0,1,1.0
40510,KY,1562.0,1,1.0
48082,MI,16029.0,1,1.0
26164,WV,7674.0,1,1.0
08022,NJ,9025.0,1,1.0
74120,OK,5037.0,1,1.0
32725,FL,50435.0,1,1.0
32778,FL,23993.0,1,1.0
45176,OH,9100.0,1,1.0
80904,CO,20986.0,1,1.0
91906,CA,3904.0,1,1.0
43162,OH,6945.0,1,1.0
66102,KS,30730.0,1,1.0
26808,WV,814.0,1,1.0
43318,OH,3609.0,1,1.0
67410,KS,9754.0,1,1.0
24970,WV,3976.0,1,1.0
25049,WV,705.0,1,1.0
25427,WV,16219.0,1,1.0
44511,OH,18738.0,1,1.0
45322,OH,21185.0,1,1.0
45697,OH,4828.0,1,1.0
76148,TX,23587.0,1,1.0
76164,TX,15602.0,1,1.0
93433,CA,12643.0,1,1.0
46077,IN,33969.0,1,1.0
26836,WV,6331.0,1,1.0
26815,WV,581.0,1,1.0
21842,MD,11104.0,1,1.0
15215,PA,12489.0,1,1.0
15131,PA,8144.0,1,1.0
10604,NY,11526.0,1,1.0
15217,PA,26851.0,1,1.0
55056,MN,14245.0,1,1.0
50219,IA,14390.0,1,1.0
48045,MI,24341.0,1,1.0
48084,MI,16364.0,1,1.0
48085,MI,26507.0,1,1.0
48135,MI,27380.0,1,1.0
77016,TX,29966.0,1,1.0
74146,OK,16427.0,1,1.0
44818,OH,2399.0,1,1.0
45694,OH,11783.0,1,1.0
84645,UT,3117.0,1,1.0
82701,WY,5309.0,1,1.0
82007,WY,21249.0,1,1.0
85936,AZ,4217.0,1,1.0
86022,AZ,2058.0,1,1.0
58554,ND,28642.0,1,1.0
74425,OK,932.0,1,1.0
77028,TX,18701.0,1,1.0
77031,TX,15678.0,1,1.0
77033,TX,28369.0,1,1.0
76209,TX,28088.0,1,1.0
92610,CA,12545.0,1,1.0
74743,OK,8307.0,1,1.0
76227,TX,47118.0,1,1.0
77378,TX,17417.0,1,1.0
08406,NJ,9188.0,1,1.0
48092,MI,27186.0,1,1.0
48098,MI,20349.0,1,1.0
19125,PA,25325.0,1,1.0
19126,PA,16159.0,1,1.0
48066,MI,47789.0,1,1.0
19130,PA,31477.0,1,1.0
30161,GA,35382.0,1,1.0
35221,AL,4036.0,1,1.0
21152,MD,6045.0,1,1.0
19133,PA,24772.0,1,1.0
48014,MI,4323.0,1,1.0
48074,MI,9608.0,1,1.0
25704,WV,14975.0,1,1.0
44092,OH,16786.0,1,1.0
44139,OH,25331.0,1,1.0
44216,OH,9443.0,1,1.0
85941,AZ,10575.0,1,1.0
76016,TX,31091.0,1,1.0
25976,WV,2035.0,1,1.0
58636,ND,807.0,1,1.0
86046,AZ,6310.0,1,1.0
92283,CA,2695.0,1,1.0
76230,TX,9992.0,1,1.0
74804,OK,22301.0,1,1.0
66763,KS,3329.0,1,1.0
45440,OH,22676.0,1,1.0
43074,OH,15288.0,1,1.0
43725,OH,19520.0,1,1.0
67217,KS,30926.0,1,1.0
43812,OH,18669.0,1,1.0
44047,OH,9156.0,1,1.0
44313,OH,25678.0,1,1.0
84025,UT,24596.0,1,1.0
76706,TX,39303.0,1,1.0
48017,MI,11353.0,1,1.0
19137,PA,8682.0,1,1.0
19138,PA,31816.0,1,1.0
10543,NY,21296.0,1,1.0
10007,NY,8421.0,1,1.0
08560,NJ,3553.0,1,1.0
21902,MD,414.0,1,1.0
10012,NY,23125.0,1,1.0
55108,MN,14767.0,1,1.0
74370,OK,3617.0,1,1.0
77012,TX,18397.0,1,1.0
92154,CA,84027.0,1,1.0
85938,AZ,2100.0,1,1.0
75801,TX,16859.0,1,1.0
58854,ND,9142.0,1,1.0
58102,ND,30767.0,1,1.0
58365,ND,230.0,1,1.0
43211,OH,23160.0,1,1.0
66205,KS,13929.0,1,1.0
32222,FL,13564.0,1,1.0
32092,FL,43691.0,1,1.0
26452,WV,9861.0,1,1.0
58746,ND,1462.0,1,1.0
58324,ND,1345.0,1,1.0
44514,OH,22599.0,1,1.0
45365,OH,29277.0,1,1.0
67869,KS,1346.0,1,1.0
93562,CA,1633.0,1,1.0
76904,TX,36736.0,1,1.0
92210,CA,4757.0,1,1.0
55003,MN,4024.0,1,1.0
10310,NY,26667.0,1,1.0
15045,PA,4475.0,1,1.0
08629,NJ,13359.0,1,1.0
08690,NJ,19470.0,1,1.0
10523,NY,9489.0,1,1.0
10524,NY,4447.0,1,1.0
18355,PA,1514.0,1,1.0
14569,NY,6302.0,1,1.0
13850,NY,22135.0,1,1.0
10532,NY,5115.0,1,1.0
65721,MO,32975.0,1,1.0
65756,MO,783.0,1,1.0
63120,MO,7213.0,1,1.0
64015,MO,33063.0,1,1.0
45663,OH,6343.0,1,1.0
