zipcode,state,population,is_multispecialty_clinic,is_multispecialty_clinic_capped_viz
60177,IL,24361.0,1,1.0
30248,GA,29502.0,1,1.0
41005,KY,24192.0,1,1.0
32305,FL,19199.0,1,1.0
55387,MN,14552.0,1,1.0
39042,MS,39069.0,1,1.0
55378,MN,31906.0,1,1.0
30241,GA,25509.0,1,1.0
35401,AL,41852.0,1,1.0
48218,MI,7271.0,1,1.0
30291,GA,25339.0,1,1.0
35476,AL,8697.0,1,1.0
60403,IL,17667.0,1,1.0
41051,KY,31582.0,1,1.0
48225,MI,15862.0,1,1.0
30223,GA,38111.0,1,1.0
60165,IL,4576.0,1,1.0
27959,NC,3182.0,1,1.0
27870,NC,25738.0,1,1.0
55401,MN,12029.0,1,1.0
32311,FL,21218.0,1,1.0
48227,MI,40266.0,1,1.0
48243,MI,0.0,1,1.0
39090,MS,12639.0,1,1.0
35447,AL,3078.0,1,1.0
46260,IN,34188.0,1,1.0
60155,IL,8011.0,1,1.0
60162,IL,8337.0,1,1.0
46278,IN,8910.0,1,1.0
30901,GA,15978.0,1,1.0
30439,GA,10161.0,1,1.0
46375,IN,24051.0,1,1.0
46202,IN,22217.0,1,1.0
40031,KY,25322.0,1,1.0
47978,IN,10815.0,1,1.0
46526,IN,33170.0,1,1.0
48374,MI,18008.0,1,1.0
30311,GA,33568.0,1,1.0
48310,MI,43709.0,1,1.0
41267,KY,1017.0,1,1.0
39110,MS,48474.0,1,1.0
30322,GA,2943.0,1,1.0
30306,GA,25053.0,1,1.0
55705,MN,3226.0,1,1.0
55439,MN,9309.0,1,1.0
55426,MN,26716.0,1,1.0
48331,MI,22091.0,1,1.0
30363,GA,3721.0,1,1.0
48375,MI,23237.0,1,1.0
30213,GA,42518.0,1,1.0
30114,GA,59139.0,1,1.0
30039,GA,48933.0,1,1.0
31558,GA,21348.0,1,1.0
31516,GA,15539.0,1,1.0
46845,IN,28380.0,1,1.0
46074,IN,42598.0,1,1.0
46036,IN,11247.0,1,1.0
32420,FL,2289.0,1,1.0
55445,MN,13865.0,1,1.0
32401,FL,20487.0,1,1.0
35618,AL,1710.0,1,1.0
48335,MI,25618.0,1,1.0
32446,FL,9970.0,1,1.0
55616,MN,7024.0,1,1.0
39183,MS,13890.0,1,1.0
48313,MI,34169.0,1,1.0
30317,GA,13774.0,1,1.0
27106,NC,49115.0,1,1.0
27006,NC,14963.0,1,1.0
28602,NC,29184.0,1,1.0
30650,GA,13631.0,1,1.0
30339,GA,31490.0,1,1.0
30035,GA,22671.0,1,1.0
41647,KY,1133.0,1,1.0
46556,IN,8845.0,1,1.0
46562,IN,4718.0,1,1.0
46517,IN,24006.0,1,1.0
30319,GA,44026.0,1,1.0
41143,KY,14153.0,1,1.0
41622,KY,256.0,1,1.0
55719,MN,5668.0,1,1.0
50677,IA,12789.0,1,1.0
35586,AL,4235.0,1,1.0
55454,MN,8279.0,1,1.0
30346,GA,5643.0,1,1.0
50613,IA,43667.0,1,1.0
30324,GA,30942.0,1,1.0
41503,KY,552.0,1,1.0
32561,FL,9241.0,1,1.0
30456,GA,2014.0,1,1.0
60565,IL,40300.0,1,1.0
31545,GA,16089.0,1,1.0
40213,KY,16698.0,1,1.0
27523,NC,17320.0,1,1.0
30043,GA,88453.0,1,1.0
30013,GA,29181.0,1,1.0
30011,GA,18827.0,1,1.0
41048,KY,16523.0,1,1.0
32608,FL,55540.0,1,1.0
55804,MN,15471.0,1,1.0
42045,KY,2150.0,1,1.0
46601,IN,5947.0,1,1.0
46628,IN,27011.0,1,1.0
35673,AL,8100.0,1,1.0
55904,MN,29813.0,1,1.0
35802,AL,23842.0,1,1.0
48603,MI,27492.0,1,1.0
42164,KY,17133.0,1,1.0
48602,MI,27613.0,1,1.0
51104,IA,23080.0,1,1.0
60514,IL,10320.0,1,1.0
42001,KY,31579.0,1,1.0
35805,AL,23189.0,1,1.0
60513,IL,19514.0,1,1.0
35759,AL,9894.0,1,1.0
60516,IL,28694.0,1,1.0
51106,IA,28655.0,1,1.0
32571,FL,38885.0,1,1.0
60455,IL,17098.0,1,1.0
60462,IL,40539.0,1,1.0
60478,IL,16893.0,1,1.0
30506,GA,45215.0,1,1.0
42103,KY,22106.0,1,1.0
32504,FL,21791.0,1,1.0
39350,MS,24480.0,1,1.0
48509,MI,9568.0,1,1.0
40342,KY,23232.0,1,1.0
28729,NC,2923.0,1,1.0
28573,NC,2013.0,1,1.0
28314,NC,54271.0,1,1.0
28112,NC,27126.0,1,1.0
31322,GA,27931.0,1,1.0
30297,GA,29669.0,1,1.0
30092,GA,35988.0,1,1.0
35771,AL,3746.0,1,1.0
39452,MS,28668.0,1,1.0
30576,GA,2642.0,1,1.0
32606,FL,24380.0,1,1.0
35772,AL,4688.0,1,1.0
42134,KY,18881.0,1,1.0
32578,FL,35075.0,1,1.0
35769,AL,10419.0,1,1.0
30517,GA,17033.0,1,1.0
32541,FL,18419.0,1,1.0
46705,IN,1716.0,1,1.0
51347,IA,1489.0,1,1.0
35806,AL,25702.0,1,1.0
35765,AL,3845.0,1,1.0
48502,MI,1478.0,1,1.0
46565,IN,9104.0,1,1.0
35906,AL,10444.0,1,1.0
30621,GA,6352.0,1,1.0
48473,MI,22035.0,1,1.0
39218,MS,7231.0,1,1.0
46563,IN,22977.0,1,1.0
51401,IA,12248.0,1,1.0
32507,FL,31215.0,1,1.0
46714,IN,15411.0,1,1.0
48601,MI,32165.0,1,1.0
55810,MN,8700.0,1,1.0
60505,IL,57906.0,1,1.0
42066,KY,23081.0,1,1.0
31909,GA,38760.0,1,1.0
39666,MS,10467.0,1,1.0
36079,AL,9624.0,1,1.0
39571,MS,14892.0,1,1.0
48701,MI,1268.0,1,1.0
60471,IL,13155.0,1,1.0
41822,KY,1679.0,1,1.0
32601,FL,22039.0,1,1.0
60620,IL,66514.0,1,1.0
60586,IL,47212.0,1,1.0
39507,MS,17724.0,1,1.0
39503,MS,53643.0,1,1.0
46342,IN,32540.0,1,1.0
46013,IN,18288.0,1,1.0
40351,KY,22305.0,1,1.0
27928,NC,1670.0,1,1.0
27260,NC,24573.0,1,1.0
27016,NC,1693.0,1,1.0
39553,MS,17032.0,1,1.0
39466,MS,27897.0,1,1.0
46902,IN,36038.0,1,1.0
32789,FL,26399.0,1,1.0
52136,IA,6009.0,1,1.0
32707,FL,37704.0,1,1.0
48864,MI,22804.0,1,1.0
42724,KY,5107.0,1,1.0
60603,IL,1288.0,1,1.0
36078,AL,13604.0,1,1.0
48823,MI,51793.0,1,1.0
60602,IL,1261.0,1,1.0
52057,IA,8064.0,1,1.0
46920,IN,1131.0,1,1.0
32796,FL,20818.0,1,1.0
42602,KY,9084.0,1,1.0
46996,IN,6830.0,1,1.0
30736,GA,43344.0,1,1.0
48755,MI,3077.0,1,1.0
39531,MS,19965.0,1,1.0
48723,MI,11953.0,1,1.0
36083,AL,9367.0,1,1.0
36081,AL,15513.0,1,1.0
56093,MN,12469.0,1,1.0
39667,MS,11693.0,1,1.0
42408,KY,6226.0,1,1.0
32708,FL,47045.0,1,1.0
30045,GA,42230.0,1,1.0
70737,LA,47332.0,1,1.0
60610,IL,43794.0,1,1.0
30643,GA,16655.0,1,1.0
32803,FL,21003.0,1,1.0
47118,IN,3253.0,1,1.0
30752,GA,9602.0,1,1.0
52002,IA,17177.0,1,1.0
36089,AL,8342.0,1,1.0
32763,FL,23391.0,1,1.0
30677,GA,20579.0,1,1.0
39532,MS,34348.0,1,1.0
48879,MI,17980.0,1,1.0
36093,AL,12081.0,1,1.0
32804,FL,19084.0,1,1.0
39562,MS,16780.0,1,1.0
42420,KY,37664.0,1,1.0
72901,AR,20973.0,1,1.0
40217,KY,13061.0,1,1.0
42081,KY,1973.0,1,1.0
30504,GA,27403.0,1,1.0
30434,GA,5444.0,1,1.0
30340,GA,30529.0,1,1.0
30180,GA,39398.0,1,1.0
30132,GA,46580.0,1,1.0
30094,GA,33745.0,1,1.0
60942,IL,5731.0,1,1.0
56071,MN,12913.0,1,1.0
32807,FL,34384.0,1,1.0
39730,MS,10579.0,1,1.0
36106,AL,15438.0,1,1.0
60712,IL,13463.0,1,1.0
56278,MN,2733.0,1,1.0
32934,FL,18355.0,1,1.0
60660,IL,42534.0,1,1.0
48911,MI,40566.0,1,1.0
47250,IN,22596.0,1,1.0
40391,KY,36461.0,1,1.0
39564,MS,42539.0,1,1.0
60644,IL,47239.0,1,1.0
31037,GA,3645.0,1,1.0
60955,IL,1828.0,1,1.0
36421,AL,9166.0,1,1.0
47304,IN,30366.0,1,1.0
49057,MI,6226.0,1,1.0
47303,IN,24069.0,1,1.0
31093,GA,28614.0,1,1.0
60643,IL,47831.0,1,1.0
32955,FL,40275.0,1,1.0
52245,IA,21874.0,1,1.0
52241,IA,22319.0,1,1.0
32832,FL,34882.0,1,1.0
60645,IL,48356.0,1,1.0
40047,KY,23597.0,1,1.0
38828,MS,4599.0,1,1.0
39556,MS,7403.0,1,1.0
64429,MO,11744.0,1,1.0
63303,MO,47292.0,1,1.0
71241,LA,9535.0,1,1.0
63043,MO,22362.0,1,1.0
36265,AL,22018.0,1,1.0
49013,MI,5175.0,1,1.0
63040,MO,8857.0,1,1.0
47201,IN,45969.0,1,1.0
32836,FL,23205.0,1,1.0
32940,FL,44869.0,1,1.0
60803,IL,22189.0,1,1.0
63122,MO,41319.0,1,1.0
32967,FL,25785.0,1,1.0
49071,MI,10748.0,1,1.0
63125,MO,32816.0,1,1.0
63115,MO,16056.0,1,1.0
60936,IL,4315.0,1,1.0
56309,MN,1326.0,1,1.0
56353,MN,9314.0,1,1.0
49015,MI,28008.0,1,1.0
31023,GA,14319.0,1,1.0
63105,MO,18846.0,1,1.0
59241,MT,356.0,1,1.0
60970,IL,6306.0,1,1.0
70806,LA,27898.0,1,1.0
70785,LA,22569.0,1,1.0
70810,LA,42472.0,1,1.0
27828,NC,8673.0,1,1.0
27596,NC,19023.0,1,1.0
27536,NC,15998.0,1,1.0
27205,NC,33562.0,1,1.0
38655,MS,44153.0,1,1.0
39540,MS,12707.0,1,1.0
46970,IN,23317.0,1,1.0
46761,IN,12902.0,1,1.0
36551,AL,10514.0,1,1.0
33076,FL,41826.0,1,1.0
33073,FL,32853.0,1,1.0
33071,FL,40026.0,1,1.0
27045,NC,9548.0,1,1.0
33138,FL,27601.0,1,1.0
31082,GA,10178.0,1,1.0
30912,GA,5.0,1,1.0
31204,GA,30512.0,1,1.0
70817,LA,35025.0,1,1.0
70592,LA,28975.0,1,1.0
33128,FL,8213.0,1,1.0
56515,MN,2967.0,1,1.0
31501,GA,14036.0,1,1.0
61061,IL,6865.0,1,1.0
59422,MT,2738.0,1,1.0
36526,AL,35720.0,1,1.0
33037,FL,13875.0,1,1.0
47501,IN,18003.0,1,1.0
52722,IA,40629.0,1,1.0
59442,MT,1792.0,1,1.0
61114,IL,15569.0,1,1.0
36602,AL,910.0,1,1.0
28604,NC,7050.0,1,1.0
28411,NC,37834.0,1,1.0
39440,MS,19759.0,1,1.0
47933,IN,28092.0,1,1.0
70301,LA,46661.0,1,1.0
71109,LA,18414.0,1,1.0
52627,IA,12350.0,1,1.0
36502,AL,16050.0,1,1.0
27030,NC,36995.0,1,1.0
56520,MN,3952.0,1,1.0
31522,GA,16892.0,1,1.0
47454,IN,7684.0,1,1.0
56450,MN,1129.0,1,1.0
36535,AL,35484.0,1,1.0
56444,MN,3044.0,1,1.0
63136,MO,41767.0,1,1.0
61021,IL,22984.0,1,1.0
29010,SC,11564.0,1,1.0
56470,MN,10668.0,1,1.0
63385,MO,47756.0,1,1.0
61103,IL,23294.0,1,1.0
61073,IL,19936.0,1,1.0
27023,NC,13214.0,1,1.0
27012,NC,29954.0,1,1.0
28773,NC,3204.0,1,1.0
31329,GA,9760.0,1,1.0
30017,GA,24642.0,1,1.0
46721,IN,4907.0,1,1.0
46544,IN,31571.0,1,1.0
46012,IN,19108.0,1,1.0
70586,LA,19589.0,1,1.0
52732,IA,25808.0,1,1.0
47408,IN,22917.0,1,1.0
27356,NC,2989.0,1,1.0
31217,GA,17808.0,1,1.0
46062,IN,38915.0,1,1.0
46033,IN,39002.0,1,1.0
49201,MI,47747.0,1,1.0
31525,GA,28766.0,1,1.0
61104,IL,17354.0,1,1.0
31405,GA,38069.0,1,1.0
36541,AL,14999.0,1,1.0
56374,MN,9943.0,1,1.0
36615,AL,26.0,1,1.0
47710,IN,18470.0,1,1.0
61373,IL,1976.0,1,1.0
43113,OH,24165.0,1,1.0
53061,WI,5055.0,1,1.0
59474,MT,3476.0,1,1.0
56479,MN,5387.0,1,1.0
31406,GA,34579.0,1,1.0
61036,IL,7111.0,1,1.0
36507,AL,19608.0,1,1.0
27104,NC,30533.0,1,1.0
59602,MT,29390.0,1,1.0
43056,OH,17479.0,1,1.0
49423,MI,46870.0,1,1.0
33185,FL,28819.0,1,1.0
63445,MO,3726.0,1,1.0
61270,IL,7055.0,1,1.0
47633,IN,2455.0,1,1.0
61265,IL,44342.0,1,1.0
36830,AL,47543.0,1,1.0
43065,OH,44829.0,1,1.0
61342,IL,8648.0,1,1.0
43082,OH,32459.0,1,1.0
20151,VA,22653.0,1,1.0
56649,MN,8923.0,1,1.0
49456,MI,19727.0,1,1.0
40359,KY,7158.0,1,1.0
27529,NC,54250.0,1,1.0
28712,NC,18928.0,1,1.0
28640,NC,4622.0,1,1.0
28601,NC,53973.0,1,1.0
30033,GA,33189.0,1,1.0
31639,GA,10305.0,1,1.0
47331,IN,22782.0,1,1.0
49345,MI,13734.0,1,1.0
31554,GA,7510.0,1,1.0
36701,AL,21448.0,1,1.0
33182,FL,13310.0,1,1.0
61415,IL,1623.0,1,1.0
27288,NC,23375.0,1,1.0
29058,SC,4671.0,1,1.0
46373,IN,17839.0,1,1.0
37347,TN,8280.0,1,1.0
31774,GA,6735.0,1,1.0
22079,VA,35225.0,1,1.0
29118,SC,15446.0,1,1.0
47670,IN,11934.0,1,1.0
31635,GA,6653.0,1,1.0
47712,IN,24895.0,1,1.0
58078,ND,39161.0,1,1.0
37207,TN,38719.0,1,1.0
53144,WI,26702.0,1,1.0
59804,MT,8193.0,1,1.0
47960,IN,15029.0,1,1.0
30813,GA,49376.0,1,1.0
30058,GA,59445.0,1,1.0
46214,IN,26314.0,1,1.0
46017,IN,5930.0,1,1.0
46825,IN,29062.0,1,1.0
63044,MO,10587.0,1,1.0
65804,MO,40064.0,1,1.0
43209,OH,27727.0,1,1.0
27405,NC,51506.0,1,1.0
56672,MN,1972.0,1,1.0
27403,NC,23679.0,1,1.0
29316,SC,29459.0,1,1.0
43221,OH,33844.0,1,1.0
27504,NC,16613.0,1,1.0
33417,FL,34153.0,1,1.0
37204,TN,15959.0,1,1.0
37924,TN,12894.0,1,1.0
37774,TN,20678.0,1,1.0
67950,KS,2058.0,1,1.0
64116,MO,17670.0,1,1.0
63630,MO,4169.0,1,1.0
64012,MO,28364.0,1,1.0
63701,MO,39246.0,1,1.0
53122,WI,6578.0,1,1.0
37110,TN,32952.0,1,1.0
27295,NC,39042.0,1,1.0
22206,VA,21645.0,1,1.0
43212,OH,24171.0,1,1.0
22150,VA,27955.0,1,1.0
61529,IL,2852.0,1,1.0
53098,WI,11562.0,1,1.0
78543,TX,7535.0,1,1.0
22032,VA,29909.0,1,1.0
79763,TX,39767.0,1,1.0
58270,ND,1940.0,1,1.0
75261,TX,1.0,1,1.0
77204,TX,4280.0,1,1.0
31750,GA,18283.0,1,1.0
33405,FL,19369.0,1,1.0
53095,WI,27269.0,1,1.0
33325,FL,31556.0,1,1.0
20176,VA,51777.0,1,1.0
43214,OH,26805.0,1,1.0
37115,TN,39821.0,1,1.0
53143,WI,22702.0,1,1.0
22209,VA,14859.0,1,1.0
27370,NC,15119.0,1,1.0
56762,MN,2561.0,1,1.0
89557,NV,1023.0,1,1.0
14642,NY,8.0,1,1.0
33323,FL,23149.0,1,1.0
78572,TX,78280.0,1,1.0
79605,TX,30239.0,1,1.0
78840,TX,47147.0,1,1.0
33441,FL,29311.0,1,1.0
78839,TX,7364.0,1,1.0
37186,TN,10263.0,1,1.0
65251,MO,21867.0,1,1.0
64037,MO,6290.0,1,1.0
27341,NC,5235.0,1,1.0
31721,GA,19652.0,1,1.0
53066,WI,36595.0,1,1.0
95993,CA,37783.0,1,1.0
37148,TN,25318.0,1,1.0
29180,SC,12445.0,1,1.0
43140,OH,24030.0,1,1.0
33326,FL,33978.0,1,1.0
77555,TX,9.0,1,1.0
33430,FL,20327.0,1,1.0
94301,CA,17299.0,1,1.0
95148,CA,45819.0,1,1.0
63703,MO,8599.0,1,1.0
61537,IL,2807.0,1,1.0
94596,CA,22861.0,1,1.0
33332,FL,10915.0,1,1.0
33444,FL,22671.0,1,1.0
63736,MO,3337.0,1,1.0
94536,CA,73172.0,1,1.0
93704,CA,28573.0,1,1.0
37404,TN,13106.0,1,1.0
04730,ME,9813.0,1,1.0
37135,TN,21176.0,1,1.0
38351,TN,17838.0,1,1.0
38019,TN,15129.0,1,1.0
38068,TN,10952.0,1,1.0
37861,TN,8790.0,1,1.0
37825,TN,8958.0,1,1.0
37334,TN,23435.0,1,1.0
27312,NC,21572.0,1,1.0
54724,WI,7525.0,1,1.0
53072,WI,26687.0,1,1.0
29160,SC,7921.0,1,1.0
64132,MO,13013.0,1,1.0
37212,TN,22318.0,1,1.0
37087,TN,51658.0,1,1.0
99623,AK,23878.0,1,1.0
37174,TN,48849.0,1,1.0
37807,TN,10449.0,1,1.0
44023,OH,19075.0,1,1.0
92093,CA,5076.0,1,1.0
43017,OH,43619.0,1,1.0
85709,AZ,0.0,1,1.0
15275,PA,50.0,1,1.0
61455,IL,17630.0,1,1.0
64014,MO,27993.0,1,1.0
21287,MD,0.0,1,1.0
27599,NC,16.0,1,1.0
61614,IL,27119.0,1,1.0
53219,WI,34925.0,1,1.0
37331,TN,7792.0,1,1.0
47941,IN,1309.0,1,1.0
56721,MN,10602.0,1,1.0
28509,NC,7.0,1,1.0
47906,IN,73579.0,1,1.0
20191,VA,29948.0,1,1.0
58301,ND,10105.0,1,1.0
66160,KS,491.0,1,1.0
43147,OH,45281.0,1,1.0
27344,NC,17834.0,1,1.0
27357,NC,9190.0,1,1.0
43228,OH,58465.0,1,1.0
37210,TN,17134.0,1,1.0
53404,WI,15532.0,1,1.0
64089,MO,13681.0,1,1.0
63379,MO,26583.0,1,1.0
63033,MO,43175.0,1,1.0
63011,MO,37495.0,1,1.0
63005,MO,19235.0,1,1.0
65682,MO,1776.0,1,1.0
37902,TN,2479.0,1,1.0
37879,TN,10490.0,1,1.0
37216,TN,18191.0,1,1.0
37160,TN,36976.0,1,1.0
37040,TN,60382.0,1,1.0
53210,WI,25588.0,1,1.0
53221,WI,39560.0,1,1.0
14424,NY,28353.0,1,1.0
62230,IL,6414.0,1,1.0
29426,SC,1654.0,1,1.0
61401,IL,31169.0,1,1.0
31901,GA,7126.0,1,1.0
29334,SC,16472.0,1,1.0
53154,WI,36497.0,1,1.0
75559,TX,5472.0,1,1.0
27573,NC,11017.0,1,1.0
22602,VA,30865.0,1,1.0
75229,TX,33168.0,1,1.0
27526,NC,56089.0,1,1.0
75217,TX,85330.0,1,1.0
53223,WI,28884.0,1,1.0
49735,MI,20568.0,1,1.0
53177,WI,8482.0,1,1.0
53217,WI,30559.0,1,1.0
43232,OH,44823.0,1,1.0
95472,CA,28430.0,1,1.0
95377,CA,34590.0,1,1.0
61741,IL,1538.0,1,1.0
94404,CA,37323.0,1,1.0
43338,OH,10423.0,1,1.0
43348,OH,1880.0,1,1.0
53172,WI,20795.0,1,1.0
53227,WI,23310.0,1,1.0
33541,FL,22692.0,1,1.0
29388,SC,16017.0,1,1.0
33579,FL,44617.0,1,1.0
39828,GA,15698.0,1,1.0
53207,WI,34292.0,1,1.0
37343,TN,43626.0,1,1.0
33549,FL,17816.0,1,1.0
57548,SD,1549.0,1,1.0
37219,TN,2265.0,1,1.0
49707,MI,22243.0,1,1.0
94303,CA,48281.0,1,1.0
39845,GA,8334.0,1,1.0
33548,FL,7708.0,1,1.0
27520,NC,46478.0,1,1.0
61615,IL,24314.0,1,1.0
77586,TX,23503.0,1,1.0
53202,WI,27897.0,1,1.0
53402,WI,33621.0,1,1.0
53213,WI,26469.0,1,1.0
76712,TX,27800.0,1,1.0
76549,TX,56199.0,1,1.0
43240,OH,7661.0,1,1.0
14891,NY,4140.0,1,1.0
29349,SC,36458.0,1,1.0
37208,TN,21609.0,1,1.0
93923,CA,12338.0,1,1.0
37327,TN,12412.0,1,1.0
29322,SC,9777.0,1,1.0
92869,CA,36349.0,1,1.0
33460,FL,36409.0,1,1.0
59872,MT,2406.0,1,1.0
92833,CA,52598.0,1,1.0
92009,CA,44816.0,1,1.0
33480,FL,10716.0,1,1.0
27522,NC,13630.0,1,1.0
74015,OK,8270.0,1,1.0
61571,IL,24766.0,1,1.0
60619,IL,63303.0,1,1.0
31907,GA,60557.0,1,1.0
37209,TN,40498.0,1,1.0
27511,NC,32786.0,1,1.0
60555,IL,13909.0,1,1.0
60538,IL,28898.0,1,1.0
38118,TN,39627.0,1,1.0
38105,TN,6232.0,1,1.0
45206,OH,10670.0,1,1.0
65340,MO,16488.0,1,1.0
64772,MO,12897.0,1,1.0
64424,MO,4188.0,1,1.0
64157,MO,23286.0,1,1.0
64129,MO,8767.0,1,1.0
64082,MO,17973.0,1,1.0
38141,TN,22333.0,1,1.0
38132,TN,55.0,1,1.0
64108,MO,9839.0,1,1.0
49660,MI,14134.0,1,1.0
43607,OH,20494.0,1,1.0
33703,FL,23948.0,1,1.0
64079,MO,14748.0,1,1.0
37381,TN,9213.0,1,1.0
28584,NC,13584.0,1,1.0
29526,SC,51403.0,1,1.0
61943,IL,1438.0,1,1.0
60076,IL,34295.0,1,1.0
37406,TN,12422.0,1,1.0
53406,WI,27078.0,1,1.0
22630,VA,33829.0,1,1.0
49730,MI,2248.0,1,1.0
27565,NC,24676.0,1,1.0
53186,WI,32332.0,1,1.0
37614,TN,4027.0,1,1.0
61924,IL,2274.0,1,1.0
29485,SC,57181.0,1,1.0
37096,TN,5812.0,1,1.0
37010,TN,5609.0,1,1.0
75147,TX,7781.0,1,1.0
66762,KS,25309.0,1,1.0
44601,OH,33688.0,1,1.0
44212,OH,45749.0,1,1.0
10567,NY,20400.0,1,1.0
10168,NY,0.0,1,1.0
77901,TX,40062.0,1,1.0
43160,OH,22117.0,1,1.0
90755,CA,11923.0,1,1.0
63088,MO,8221.0,1,1.0
37385,TN,8108.0,1,1.0
90403,CA,25278.0,1,1.0
90201,CA,95810.0,1,1.0
61866,IL,13459.0,1,1.0
27705,NC,50472.0,1,1.0
64055,MO,36225.0,1,1.0
33605,FL,18243.0,1,1.0
43616,OH,20480.0,1,1.0
49868,MI,4108.0,1,1.0
43615,OH,39449.0,1,1.0
77067,TX,31729.0,1,1.0
57747,SD,5695.0,1,1.0
22656,VA,5454.0,1,1.0
53581,WI,10024.0,1,1.0
64081,MO,24903.0,1,1.0
22655,VA,22395.0,1,1.0
27606,NC,48343.0,1,1.0
76180,TX,37087.0,1,1.0
53590,WI,43684.0,1,1.0
43617,OH,7659.0,1,1.0
64133,MO,35259.0,1,1.0
76065,TX,42827.0,1,1.0
12725,NY,287.0,1,1.0
43567,OH,13240.0,1,1.0
37415,TN,23580.0,1,1.0
27845,NC,1489.0,1,1.0
43614,OH,29866.0,1,1.0
29511,SC,5550.0,1,1.0
37388,TN,26352.0,1,1.0
33624,FL,38929.0,1,1.0
27604,NC,46076.0,1,1.0
53511,WI,48659.0,1,1.0
29440,SC,27451.0,1,1.0
37615,TN,22151.0,1,1.0
43604,OH,9248.0,1,1.0
33629,FL,26394.0,1,1.0
33611,FL,34101.0,1,1.0
12303,NY,30893.0,1,1.0
53566,WI,14970.0,1,1.0
61364,IL,18449.0,1,1.0
61874,IL,8739.0,1,1.0
29466,SC,42316.0,1,1.0
49801,MI,11479.0,1,1.0
60633,IL,13359.0,1,1.0
60432,IL,19989.0,1,1.0
61350,IL,23997.0,1,1.0
33707,FL,24646.0,1,1.0
33626,FL,31875.0,1,1.0
13219,NY,15436.0,1,1.0
33637,FL,18070.0,1,1.0
43545,OH,13954.0,1,1.0
63020,MO,20408.0,1,1.0
58757,ND,1086.0,1,1.0
62088,IL,6605.0,1,1.0
62040,IL,40872.0,1,1.0
61820,IL,40822.0,1,1.0
45107,OH,9806.0,1,1.0
65101,MO,29960.0,1,1.0
64155,MO,28195.0,1,1.0
63640,MO,29145.0,1,1.0
66210,KS,19057.0,1,1.0
66097,KS,952.0,1,1.0
67901,KS,21242.0,1,1.0
53018,WI,7396.0,1,1.0
61842,IL,2771.0,1,1.0
92118,CA,20629.0,1,1.0
64150,MO,4215.0,1,1.0
33762,FL,5572.0,1,1.0
91803,CA,29374.0,1,1.0
64080,MO,14003.0,1,1.0
37379,TN,28552.0,1,1.0
27613,NC,46969.0,1,1.0
33764,FL,27547.0,1,1.0
22911,VA,19236.0,1,1.0
27801,NC,19043.0,1,1.0
64093,MO,28112.0,1,1.0
49849,MI,11819.0,1,1.0
27713,NC,54988.0,1,1.0
33709,FL,27026.0,1,1.0
37402,TN,4464.0,1,1.0
27712,NC,21683.0,1,1.0
37771,TN,16822.0,1,1.0
91208,CA,16776.0,1,1.0
62234,IL,31843.0,1,1.0
90043,CA,46179.0,1,1.0
45640,OH,15896.0,1,1.0
44121,OH,32887.0,1,1.0
44119,OH,12134.0,1,1.0
62206,IL,12929.0,1,1.0
90003,CA,72764.0,1,1.0
91401,CA,39621.0,1,1.0
14623,NY,27865.0,1,1.0
33901,FL,22629.0,1,1.0
27954,NC,6510.0,1,1.0
60452,IL,27363.0,1,1.0
64076,MO,9863.0,1,1.0
59937,MT,14354.0,1,1.0
45144,OH,3912.0,1,1.0
60102,IL,31959.0,1,1.0
60046,IL,34690.0,1,1.0
43605,OH,25007.0,1,1.0
60031,IL,37650.0,1,1.0
64154,MO,12986.0,1,1.0
62864,IL,23327.0,1,1.0
37871,TN,9245.0,1,1.0
23223,VA,51960.0,1,1.0
43953,OH,11637.0,1,1.0
28056,NC,34332.0,1,1.0
33823,FL,33733.0,1,1.0
28227,NC,57126.0,1,1.0
29732,SC,59417.0,1,1.0
23220,VA,36942.0,1,1.0
62236,IL,13924.0,1,1.0
28144,NC,26254.0,1,1.0
54024,WI,4916.0,1,1.0
23224,VA,39468.0,1,1.0
29576,SC,32476.0,1,1.0
62080,IL,2197.0,1,1.0
43333,OH,826.0,1,1.0
45801,OH,22819.0,1,1.0
45066,OH,26399.0,1,1.0
44837,OH,4330.0,1,1.0
60559,IL,24363.0,1,1.0
24970,WV,3976.0,1,1.0
60093,IL,20691.0,1,1.0
43318,OH,3609.0,1,1.0
43015,OH,57563.0,1,1.0
60041,IL,9140.0,1,1.0
45176,OH,9100.0,1,1.0
29691,SC,11142.0,1,1.0
60012,IL,10916.0,1,1.0
29690,SC,22912.0,1,1.0
28083,NC,25821.0,1,1.0
78634,TX,37951.0,1,1.0
33896,FL,19444.0,1,1.0
23227,VA,25283.0,1,1.0
37804,TN,27075.0,1,1.0
78114,TX,22178.0,1,1.0
37725,TN,18395.0,1,1.0
77705,TX,37950.0,1,1.0
33773,FL,17494.0,1,1.0
37865,TN,22567.0,1,1.0
77389,TX,41534.0,1,1.0
77385,TX,27801.0,1,1.0
27949,NC,8151.0,1,1.0
44139,OH,25331.0,1,1.0
61606,IL,6798.0,1,1.0
75043,TX,63973.0,1,1.0
62363,IL,5726.0,1,1.0
75023,TX,46777.0,1,1.0
37659,TN,29313.0,1,1.0
53714,WI,16289.0,1,1.0
44105,OH,34100.0,1,1.0
79924,TX,58721.0,1,1.0
29645,SC,10584.0,1,1.0
33830,FL,29926.0,1,1.0
73008,OK,21592.0,1,1.0
