zipcode,state,population,is_substance_abuse_rehab,is_substance_abuse_rehab_capped_viz
02025,MA,8381.0,1,1.0
01906,MA,28619.0,1,1.0
01876,MA,31105.0,1,1.0
01436,MA,3208.0,1,1.0
59870,MT,11245.0,1,1.0
88101,NM,45651.0,1,1.0
87059,NM,9366.0,1,1.0
59401,MT,13030.0,1,1.0
59521,MT,3820.0,1,1.0
80104,CO,34727.0,1,1.0
17257,PA,28673.0,1,1.0
83341,ID,8838.0,1,1.0
92227,CA,27492.0,1,1.0
77034,TX,38186.0,1,1.0
77048,TX,20536.0,1,1.0
92808,CA,20056.0,1,1.0
76028,TX,74023.0,1,1.0
74103,OK,3082.0,1,1.0
02720,MA,31209.0,1,1.0
01845,MA,31855.0,1,1.0
97266,OR,36095.0,1,1.0
19808,DE,39285.0,1,1.0
19801,DE,16219.0,1,1.0
19963,DE,20827.0,1,1.0
19805,DE,39985.0,1,1.0
19702,DE,55653.0,1,1.0
15202,PA,20081.0,1,1.0
15122,PA,19340.0,1,1.0
84701,UT,8883.0,1,1.0
84094,UT,28751.0,1,1.0
84043,UT,76954.0,1,1.0
77063,TX,38298.0,1,1.0
76426,TX,11727.0,1,1.0
76401,TX,30144.0,1,1.0
92346,CA,57812.0,1,1.0
71457,LA,25506.0,1,1.0
03109,NH,10580.0,1,1.0
85602,AZ,10198.0,1,1.0
85353,AZ,42936.0,1,1.0
71653,AR,4443.0,1,1.0
84757,UT,1653.0,1,1.0
92354,CA,22626.0,1,1.0
76051,TX,49969.0,1,1.0
81235,CO,728.0,1,1.0
74112,OK,20810.0,1,1.0
74110,OK,15197.0,1,1.0
77089,TX,56994.0,1,1.0
93725,CA,26162.0,1,1.0
93722,CA,87364.0,1,1.0
77070,TX,52943.0,1,1.0
16053,PA,4028.0,1,1.0
15955,PA,2116.0,1,1.0
05672,VT,5238.0,1,1.0
84025,UT,24596.0,1,1.0
84014,UT,16870.0,1,1.0
82930,WY,13894.0,1,1.0
16121,PA,4258.0,1,1.0
85248,AZ,38567.0,1,1.0
77079,TX,36404.0,1,1.0
93060,CA,33859.0,1,1.0
93004,CA,31942.0,1,1.0
92887,CA,20770.0,1,1.0
92882,CA,67894.0,1,1.0
84414,UT,32471.0,1,1.0
84761,UT,3210.0,1,1.0
84040,UT,26687.0,1,1.0
17301,PA,4280.0,1,1.0
86022,AZ,2058.0,1,1.0
86025,AZ,5358.0,1,1.0
77327,TX,32269.0,1,1.0
93040,CA,1927.0,1,1.0
93036,CA,48656.0,1,1.0
93030,CA,59011.0,1,1.0
93111,CA,18468.0,1,1.0
92376,CA,84548.0,1,1.0
92371,CA,16345.0,1,1.0
92359,CA,8900.0,1,1.0
74132,OK,10968.0,1,1.0
71291,LA,34670.0,1,1.0
93940,CA,30454.0,1,1.0
77082,TX,57493.0,1,1.0
84645,UT,3117.0,1,1.0
84067,UT,39194.0,1,1.0
84341,UT,24181.0,1,1.0
84041,UT,55289.0,1,1.0
72802,AR,22752.0,1,1.0
85028,AZ,19888.0,1,1.0
86503,AZ,9851.0,1,1.0
72032,AR,34316.0,1,1.0
71601,AR,13881.0,1,1.0
72927,AR,8449.0,1,1.0
84321,UT,49550.0,1,1.0
84115,UT,27588.0,1,1.0
84084,UT,32568.0,1,1.0
76084,TX,11979.0,1,1.0
71303,LA,22797.0,1,1.0
72904,AR,22402.0,1,1.0
74145,OK,18055.0,1,1.0
71301,LA,20454.0,1,1.0
81301,CO,30760.0,1,1.0
77331,TX,6953.0,1,1.0
92394,CA,41057.0,1,1.0
72390,AR,7351.0,1,1.0
72223,AR,25465.0,1,1.0
72081,AR,7511.0,1,1.0
20011,DC,67815.0,1,1.0
85541,AZ,22974.0,1,1.0
85213,AZ,36572.0,1,1.0
85147,AZ,5390.0,1,1.0
94123,CA,26131.0,1,1.0
77356,TX,32136.0,1,1.0
93117,CA,53430.0,1,1.0
76502,TX,47297.0,1,1.0
74501,OK,28566.0,1,1.0
84663,UT,35647.0,1,1.0
97365,OR,10806.0,1,1.0
86325,AZ,5472.0,1,1.0
85713,AZ,46810.0,1,1.0
85373,AZ,19629.0,1,1.0
71635,AR,10907.0,1,1.0
84108,UT,21261.0,1,1.0
02895,RI,43269.0,1,1.0
02889,RI,28277.0,1,1.0
02822,RI,5960.0,1,1.0
02920,RI,37791.0,1,1.0
97229,OR,73602.0,1,1.0
72956,AR,33870.0,1,1.0
86040,AZ,10179.0,1,1.0
77346,TX,71119.0,1,1.0
76574,TX,19366.0,1,1.0
92405,CA,32165.0,1,1.0
76104,TX,21571.0,1,1.0
92395,CA,47556.0,1,1.0
15001,PA,32299.0,1,1.0
19311,PA,9556.0,1,1.0
71671,AR,8210.0,1,1.0
71655,AR,14458.0,1,1.0
02903,RI,13264.0,1,1.0
16870,PA,7452.0,1,1.0
16511,PA,11347.0,1,1.0
16509,PA,28005.0,1,1.0
72634,AR,4888.0,1,1.0
05491,VT,5784.0,1,1.0
19054,PA,17659.0,1,1.0
76119,TX,50850.0,1,1.0
81415,CO,1674.0,1,1.0
74339,OK,2296.0,1,1.0
77365,TX,42086.0,1,1.0
93245,CA,38045.0,1,1.0
18302,PA,17685.0,1,1.0
05033,VT,2973.0,1,1.0
16373,PA,3355.0,1,1.0
16335,PA,27452.0,1,1.0
16101,PA,31960.0,1,1.0
15218,PA,13497.0,1,1.0
15024,PA,8943.0,1,1.0
19131,PA,42705.0,1,1.0
72202,AR,10340.0,1,1.0
72120,AR,34784.0,1,1.0
92567,CA,9729.0,1,1.0
76135,TX,22009.0,1,1.0
92274,CA,19251.0,1,1.0
97520,OR,25970.0,1,1.0
15221,PA,28913.0,1,1.0
15213,PA,31075.0,1,1.0
95355,CA,62337.0,1,1.0
95354,CA,26765.0,1,1.0
77447,TX,20805.0,1,1.0
95051,CA,61466.0,1,1.0
95050,CA,39031.0,1,1.0
77833,TX,29431.0,1,1.0
95223,CA,4050.0,1,1.0
95222,CA,4888.0,1,1.0
77803,TX,30533.0,1,1.0
77706,TX,29910.0,1,1.0
95129,CA,41819.0,1,1.0
95110,CA,20495.0,1,1.0
76226,TX,37214.0,1,1.0
76201,TX,27610.0,1,1.0
19020,PA,57043.0,1,1.0
18042,PA,44026.0,1,1.0
15146,PA,28672.0,1,1.0
15104,PA,7858.0,1,1.0
15904,PA,16065.0,1,1.0
15436,PA,2666.0,1,1.0
17772,PA,2433.0,1,1.0
17111,PA,36557.0,1,1.0
19087,PA,33501.0,1,1.0
83706,ID,34446.0,1,1.0
17036,PA,24146.0,1,1.0
15765,PA,1549.0,1,1.0
82009,WY,35700.0,1,1.0
95119,CA,10050.0,1,1.0
95608,CA,65367.0,1,1.0
78024,TX,1083.0,1,1.0
78003,TX,9595.0,1,1.0
95423,CA,4232.0,1,1.0
16201,PA,17236.0,1,1.0
15666,PA,15585.0,1,1.0
83814,ID,26966.0,1,1.0
83605,ID,38561.0,1,1.0
18235,PA,19139.0,1,1.0
18017,PA,39663.0,1,1.0
15066,PA,12126.0,1,1.0
15010,PA,28736.0,1,1.0
95688,CA,39571.0,1,1.0
95640,CA,12831.0,1,1.0
94547,CA,26016.0,1,1.0
95127,CA,63749.0,1,1.0
78213,TX,40589.0,1,1.0
95124,CA,50054.0,1,1.0
16001,PA,40085.0,1,1.0
15628,PA,410.0,1,1.0
95382,CA,38702.0,1,1.0
94566,CA,45055.0,1,1.0
94805,CA,14958.0,1,1.0
94709,CA,12514.0,1,1.0
94704,CA,25259.0,1,1.0
94607,CA,31067.0,1,1.0
94577,CA,48868.0,1,1.0
94559,CA,28137.0,1,1.0
78223,TX,55705.0,1,1.0
95379,CA,3816.0,1,1.0
95370,CA,28090.0,1,1.0
94551,CA,40358.0,1,1.0
77464,TX,501.0,1,1.0
77802,TX,25502.0,1,1.0
83864,ID,19414.0,1,1.0
19550,PA,581.0,1,1.0
19023,PA,22180.0,1,1.0
96782,HI,37437.0,1,1.0
96815,HI,28786.0,1,1.0
96754,HI,4378.0,1,1.0
96710,HI,650.0,1,1.0
96792,HI,51965.0,1,1.0
85378,AZ,9368.0,1,1.0
85614,AZ,25789.0,1,1.0
85257,AZ,29187.0,1,1.0
95246,CA,1307.0,1,1.0
77845,TX,70108.0,1,1.0
95425,CA,11252.0,1,1.0
78040,TX,36688.0,1,1.0
94578,CA,40957.0,1,1.0
94574,CA,8317.0,1,1.0
77488,TX,13861.0,1,1.0
36619,AL,14441.0,1,1.0
36108,AL,17117.0,1,1.0
33328,FL,28997.0,1,1.0
33172,FL,43911.0,1,1.0
32547,FL,35466.0,1,1.0
32207,FL,36207.0,1,1.0
77541,TX,16441.0,1,1.0
94803,CA,26457.0,1,1.0
77539,TX,48183.0,1,1.0
78253,TX,66589.0,1,1.0
78249,TX,56996.0,1,1.0
94618,CA,16946.0,1,1.0
94605,CA,44294.0,1,1.0
78248,TX,13825.0,1,1.0
78239,TX,31554.0,1,1.0
94595,CA,17716.0,1,1.0
33322,FL,41050.0,1,1.0
33168,FL,24715.0,1,1.0
33157,FL,68069.0,1,1.0
32904,FL,35399.0,1,1.0
78332,TX,27152.0,1,1.0
95776,CA,26612.0,1,1.0
95747,CA,75019.0,1,1.0
95918,CA,2259.0,1,1.0
95485,CA,2671.0,1,1.0
95482,CA,33276.0,1,1.0
95476,CA,34575.0,1,1.0
95338,CA,11019.0,1,1.0
78258,TX,51073.0,1,1.0
95442,CA,2955.0,1,1.0
35150,AL,17971.0,1,1.0
36863,AL,12233.0,1,1.0
33801,FL,36798.0,1,1.0
33617,FL,48267.0,1,1.0
33179,FL,48088.0,1,1.0
78201,TX,42005.0,1,1.0
95548,CA,1205.0,1,1.0
78133,TX,20787.0,1,1.0
78130,TX,88349.0,1,1.0
77565,TX,6966.0,1,1.0
77396,TX,61058.0,1,1.0
95033,CA,9565.0,1,1.0
35954,AL,12145.0,1,1.0
32779,FL,29321.0,1,1.0
32746,FL,45828.0,1,1.0
32720,FL,33568.0,1,1.0
35901,AL,18671.0,1,1.0
33331,FL,23016.0,1,1.0
36201,AL,17631.0,1,1.0
34237,FL,16740.0,1,1.0
33145,FL,29737.0,1,1.0
33050,FL,10479.0,1,1.0
95758,CA,64517.0,1,1.0
95621,CA,42941.0,1,1.0
78209,TX,42456.0,1,1.0
95620,CA,21439.0,1,1.0
78214,TX,22664.0,1,1.0
95030,CA,13585.0,1,1.0
77578,TX,25228.0,1,1.0
94550,CA,49959.0,1,1.0
94549,CA,28637.0,1,1.0
32254,FL,14545.0,1,1.0
32065,FL,40164.0,1,1.0
35022,AL,23163.0,1,1.0
34239,FL,15049.0,1,1.0
34102,FL,10496.0,1,1.0
33755,FL,28360.0,1,1.0
33572,FL,22395.0,1,1.0
95824,CA,31524.0,1,1.0
79907,TX,50971.0,1,1.0
79045,TX,18621.0,1,1.0
95814,CA,12208.0,1,1.0
77435,TX,4795.0,1,1.0
94526,CA,33064.0,1,1.0
94523,CA,35272.0,1,1.0
94561,CA,44545.0,1,1.0
33176,FL,52370.0,1,1.0
32805,FL,23331.0,1,1.0
32703,FL,54805.0,1,1.0
32408,FL,17479.0,1,1.0
32757,FL,30315.0,1,1.0
35010,AL,20271.0,1,1.0
86005,AZ,16343.0,1,1.0
79705,TX,44138.0,1,1.0
78728,TX,25555.0,1,1.0
95961,CA,30717.0,1,1.0
95945,CA,26302.0,1,1.0
79410,TX,8615.0,1,1.0
95926,CA,41259.0,1,1.0
78408,TX,11023.0,1,1.0
79407,TX,23208.0,1,1.0
32765,FL,65228.0,1,1.0
32566,FL,44434.0,1,1.0
33634,FL,21465.0,1,1.0
33021,FL,50091.0,1,1.0
32565,FL,6105.0,1,1.0
16635,PA,11661.0,1,1.0
12804,NY,27790.0,1,1.0
13068,NY,5189.0,1,1.0
95613,CA,135.0,1,1.0
26506,WV,1328.0,1,1.0
28770,NC,35.0,1,1.0
78959,TX,1723.0,1,1.0
78957,TX,10214.0,1,1.0
78954,TX,1144.0,1,1.0
96027,CA,1953.0,1,1.0
78577,TX,79937.0,1,1.0
96007,CA,24056.0,1,1.0
96019,CA,10491.0,1,1.0
78757,TX,23847.0,1,1.0
78753,TX,58761.0,1,1.0
95993,CA,37783.0,1,1.0
